transcript,lineB_time_x,lineB_time_y
AT2G43200.2,197.31051895462,163.699679874166
AT2G36490.1,3383.09387257387,2952.52353768149
AT1G54860.1,0,0
AT5G43710.1,610.645269837192,556.125381458514
AT5G43710.2,33.9364535869523,34.6563472032494
AT5G43710.3,74.4160448144742,74.6326607070651
AT2G18915.2,857.284355940915,909.14503360033
AT4G25610.1,358.195365058204,422.520264678268
AT5G02050.1,1499.80547589613,1025.88488969886
ATCG00890.1,0.537574278288397,0
AT5G41025.1,33.4506631304455,41.4724996051667
AT2G04065.1,0.873243462176303,0.596289713485243
AT5G21070.1,678.842524852531,441.665741072841
AT4G11090.1,398.014900389994,414.29514679044
AT5G07770.4,250.228914519709,108.75653223123
AT2G22730.1,45.3820461157033,16.2502795203914
AT2G22730.2,16.2230867495602,47.6563514011831
AT2G22730.3,29.2068496961876,172.916094934205
AT2G22730.4,14.2520085259542,4.32950046061718
AT2G22730.5,185.886717452845,75.2512555062961
AT2G22730.7,84.877151215706,39.5515220160246
AT5G07440.2,0,0
AT1G05150.1,2139.79326067799,2479.60682188976
AT5G48410.2,4.09617121156796,5.06547520867723
AT3G20820.1,3987.73191111225,3643.44878031195
AT3G26220.1,72.5610321467006,128.339609609523
AT3G53800.2,355.344636609881,37.2931186431872
AT3G53800.1,1601.06964534114,116.830842589559
AT5G54569.2,28.9026747888031,15.1448781453553
AT5G14510.1,73.643768685168,124.30025143977
AT4G21960.1,77689.6211603998,34151.2974181392
AT1G53520.1,2007.26288411077,2284.16148261595
AT1G29785.3,278.174791005648,162.266916278571
AT1G29785.1,40.0492837324853,48.122222762313
ATCG00960.1,0.268787139144198,0
AT5G24040.3,0.806361417432593,6.61674218418351
AT5G24040.1,2.04932513074852,2.34527681039422
AT4G27350.1,131.529960831075,548.228435187718
AT5G17300.2,27.665889265105,1341.19592699754
AT5G17300.1,62.1290140633275,9860.74564242749
AT5G02125.1,0.671338367775817,2.2714874351954
AT1G76280.2,110.486433681914,110.013839535733
AT3G51600.1,10341.8367768496,15845.7801658434
AT2G35800.1,2516.42856505764,7356.39305053792
AT5G47400.1,287.720222380307,278.614802815738
AT1G76280.4,100.714101388316,190.508637979984
AT1G76280.5,680.305754149322,605.879244512181
AT5G15070.6,21.0322788979911,14.369805719108
AT1G53240.1,18140.1901603293,14823.0692526995
AT4G26220.1,8.32103645107133,11.6330355238198
AT4G28650.1,27.4666529231467,18.2467903520559
AT2G04170.6,496.502287499852,476.135818987033
AT2G04170.7,801.817329921987,600.199151410133
AT2G04170.4,482.875552889535,340.071357566421
AT2G04170.5,99.0042425942327,95.1816295624242
AT2G04170.2,19.0851023194627,22.4124780229225
AT2G04170.3,71.3910555764621,67.7890773721604
AT5G16290.1,2244.18082500786,1952.9113014768
AT2G04170.1,146.93924436388,126.325412970002
AT5G46220.1,27.6383227012132,55.0886904271902
AT5G44280.3,36.587941043782,24.447878252895
AT5G44280.2,64.2401262554633,80.2896312147333
AT5G44280.1,184.196773448548,258.054132284648
AT3G48100.1,372.193202600326,683.631152960594
AT4G09990.1,63.6405752132745,65.0022195768597
AT3G60415.1,941.257829376529,375.638768003222
AT5G15070.4,55.8661792564045,189.439793534895
AT5G41890.1,0,0.894434570227867
AT1G78540.3,63.3818644050201,47.1068873653343
AT1G78540.2,0,1.17634538761751
AT1G78540.1,394.57492115376,562.285050420292
AT4G09980.2,841.517053174381,71.3634229448527
AT4G09980.1,886.221081011367,1617.84466993464
AT3G09985.1,2.41023731023769,1.32344438703311
AT5G58750.1,0,0
AT5G39570.2,15595.8534045335,11512.713743335
AT4G15245.1,1.07514855657679,7.19381050236843
AT3G22125.3,3.07398769612278,0
AT4G05650.1,0,0
AT3G23635.1,8.71474073764287,10.2657622353285
AT3G47833.1,1716.59828648783,1083.23676216825
AT5G01865.1,0,1.00511863302609
AT4G21990.1,8587.6625749298,5511.4037509661
AT1G14290.1,834.96225338681,1621.82650460375
AT4G18240.1,9903.71892570172,3917.45081689486
AT1G14290.2,25.5410637204755,54.3831227605782
AT3G12210.1,170.586119794634,323.214368171295
AT3G12210.2,582.651623766299,629.713508724431
AT4G21780.2,2.34968428721536,1.49072428371311
AT4G29510.1,1878.70744460897,1350.6179479169
AT5G38280.1,26.9100527092846,84.7339677806135
AT5G52860.1,205.615251041575,183.001480694938
AT1G14280.1,384.732921451748,2552.08148463967
AT5G38280.2,57.2858097180545,0
AT5G49100.1,1134.18579243528,1313.51107208933
AT1G67560.1,666.574111060592,448.142668744677
AT4G25070.1,1.88150997400938,6.26104199159507
AT4G25070.2,24.4343042761664,55.1293568360965
AT2G07675.1,51.2486105462365,48.323409990645
AT5G56960.2,0,0
AT1G13750.1,376.046233995181,121.933943080203
AT5G25780.1,2184.35392902798,2050.50774444446
AT4G06598.1,454.569664051519,323.960914973351
AT1G64690.4,0,7.70590951986673
AT2G07669.1,1.07514855657679,0
AT1G64690.2,11.8266341223447,41.7210159851611
AT1G64690.1,42.5692140568893,17.8822700849553
AT5G37550.1,95.9453577706072,111.54163364365
at1g32582,0.604456323032104,0
AT3G16250.1,6053.53553581385,2373.30640325335
AT1G05770.1,41.7376485142651,50.3282942891144
AT1G09810.1,503.47099161965,527.788786848992
AT1G09810.3,32.0349261605322,16.860950555851
AT1G09810.2,41.5470305414441,50.7113810639288
AT2G07792.1,0.268787139144198,0
AT1G62310.1,1282.72255874844,701.055620536847
AT2G08470.1,7.98658735694314,4.81163900437481
AT1G73640.1,59.743830046178,49.9164448703515
AT1G29350.1,776.059754250869,727.257237737639
AT2G28230.2,105.933530760358,139.065618767295
AT2G28230.1,384.411466286144,532.762744311108
AT3G48180.1,21.8789768844522,28.6153760776346
AT1G62300.1,185.494233256033,303.853736690848
AT5G23860.1,1663.24877528972,1512.6742037923
AT5G23860.2,0,0
AT1G63450.1,1.89790602755056,3.56198399254052
AT5G66550.2,337.671068622267,401.844118630958
AT3G59100.1,1119.86476000101,460.884683387773
AT3G59100.2,587.078772203953,471.729678906018
AT1G71980.1,1748.36537815564,1640.42097827971
AT2G40815.2,27.1535579824179,17.7570958501277
AT3G56470.1,38.036440549438,35.5332504745081
AT1G66620.1,60.618293598114,38.5112319350049
AT5G59385.1,0,0
AT3G23560.2,131.131298444645,124.771650905087
AT3G23560.1,420.19648690792,536.298998674479
AT2G40085.1,130.170810301163,58.2088976705019
AT3G56460.1,2845.28477131652,2578.27908869601
AT3G41761.1,14.735319932532,9.023521188335
AT5G37790.1,547.406973759682,400.399335055882
AT4G09580.1,612.8748395952,724.97813115305
AT3G55630.6,652.826864949248,32.3781763975802
AT3G55630.7,220.102263082754,23.7969117094561
AT2G40980.1,714.728629418406,877.291778231735
AT3G55630.5,2050.90868092264,110.743197199868
AT3G55630.2,1175.74535459419,0
AT3G55630.3,171.28158838041,1774.50818794488
AT5G60930.1,1.67834591943954,4.15827370602576
AT3G55630.1,667.027328683869,209.54257965985
AT1G65295.1,1566.37497829539,1771.04388585021
AT4G02170.1,0.537574278288397,1.26636880216931
AT4G08615.1,4.9870696874548,6.61722193516556
AT5G19430.2,26.6414941430632,15.0767794953914
AT5G19430.3,98.7796901653889,135.391227472351
AT1G12620.1,69.065506156782,93.88180003631
AT5G19430.6,148.712966616578,239.275294020753
AT5G19430.4,34.4538595807265,51.7250483003643
AT5G19430.5,47.3883177555015,77.2533732442546
AT1G04310.1,82.4694318258068,81.1372132889548
AT1G04310.2,53.4041332025806,94.0226528527282
AT5G46170.1,933.768324247206,928.440313671676
AT5G22400.1,448.160523722895,569.703162633211
AT5G54075.1,3.10681867361477,5.29377754813245
AT4G36190.1,1975.12545956433,2189.60046759458
AT4G13495.2,81.3085307705512,100.602530397261
AT4G13495.1,1843.84412223742,3112.99301249315
AT5G06245.1,0,0.392115129205837
AT4G10890.3,87.7151143084274,114.279680470836
AT1G67950.4,30.3274095328799,29.396248079172
AT5G49220.1,1034.78754389026,1144.55631641318
AT3G57150.1,5084.20341215018,6088.87198081297
at1g66783,0.848000466575037,1.02529953029049
AT2G22970.4,44.117421935246,27.1090063556056
AT1G69080.1,78.7973945691927,98.2788105458541
AT1G69080.2,17.2174751281908,8.71401550884016
AT2G36307.1,95.9024986317051,72.7922866494386
AT2G35960.1,2229.59630663157,1422.67728210476
AT2G08525.1,1.02466256537426,0
AT2G02880.1,306.069738818818,311.060935869952
AT5G25540.1,145.899985915463,241.874012277226
AT5G25540.3,738.497456229472,418.091914537935
AT1G67950.3,231.728202901388,137.951689416568
AT4G40050.2,281.230993128226,294.814638138003
AT4G40050.1,883.84607044967,808.765652876911
AT2G42370.1,153.465713858041,115.182759978972
AT5G50360.1,15.0773181381413,2.83482931899265
AT5G64572.1,40.4391287481946,52.8132561340834
AT5G19960.1,543.980925475665,876.295066208788
AT5G19960.2,20.2712510198547,61.5254283457759
AT4G33740.2,284.541661575179,321.967885072243
AT3G60961.1,15.5833592695167,9.01864797173423
AT5G43130.1,1352.24083933125,2167.81893783888
AT4G16563.1,83.9535041526813,103.023932146541
AT5G43130.3,60.8240828851814,82.7910322836085
AT4G33740.5,142.928752559707,169.550737679934
AT3G21760.1,3033.7679777921,1472.15436960851
AT1G73120.1,34.6936268437614,98.8227558977464
AT1G04645.1,2.7459064941256,0
AT1G13560.2,5.31515088945198,0.784230258411673
AT1G13560.3,77.1453655525457,41.6925704711469
AT1G13560.1,2931.7555556393,2807.1053780165
AT1G63245.1,2.61847142635955,3.03900390327206
AT2G19800.1,17.169502407792,543.942024922031
AT1G79720.1,974.362770239872,944.157724676269
AT2G43600.1,1.00700755166372,1.00511863302609
AT2G30720.1,615.393783052302,662.175124595914
AT3G56408.2,217.966874490049,183.586280107899
AT2G43600.2,2.63738540023945,0
AT1G08037.1,1.88025101384003,3.37404344761409
AT4G01500.1,70.9180351250917,39.9458401358183
AT4G31805.1,76.8981564901885,85.4265270916478
AT3G12440.1,4.51637745391012,0
AT3G03525.1,1.02466256537426,0.784230258411673
AT3G20110.1,0,0
AT5G09978.1,0,0
AT2G32930.3,58.2560725282199,13.9050027099972
AT2G32930.2,151.44913731443,202.037103050904
AT1G63690.2,20.2914970451882,3.63924047466872
AT1G63690.1,1981.68145889946,2658.43395698118
AT1G72340.3,47.1322664006193,44.1864186771776
AT1G72340.2,560.689901480424,272.369687019539
AT1G72340.1,243.597300349271,506.28308757831
AT3G46460.3,9.99301447837988,4.78799100018104
AT3G46460.2,131.947420580155,117.390433379767
AT3G46460.1,1046.81528129268,1060.83088060153
AT1G05373.1,0,0
AT1G49530.1,17.2477493149345,26.4127716577625
AT5G25380.2,24.4772800262975,19.8191977267907
AT5G25380.1,9.99934350010123,3.85666174235376
AT5G50570.2,0,1.17634538761751
AT5G37380.8,34.4249905367207,19.2377359429871
AT5G37380.9,0,18.9556499889928
AT3G26650.1,118207.185359987,170764.986650538
AT5G37380.1,64.5351728288502,35.9259873480258
AT5G37380.2,160.015973035586,215.99399099923
AT5G37380.3,150.927934167878,113.646287789872
AT5G37380.4,0,23.6581530335707
AT5G37380.5,10.2139112874795,47.84422565956
AT5G37380.6,147.117204293258,57.0559288159756
AT5G37380.7,0,0
AT3G19250.1,110.307224091436,90.7065782053927
AT4G12005.2,6.11266536482448,12.3808508456141
AT3G44850.1,404.62342789268,331.315313889765
AT4G12005.1,39.9646985045515,71.577673607825
AT1G77930.3,223.880278591111,413.183127023409
AT1G20270.1,567.187417080493,375.67554263328
AT1G20270.2,51.5563291116714,44.4470471020089
AT1G20270.3,24.4230513754615,43.4373267234848
AT4G28220.2,53.2411937553454,83.3188193029285
AT3G09630.1,15988.939652212,17017.9288444396
AT4G28220.1,1249.19585566791,1148.83145717378
AT1G08840.5,43.5306206259244,108.184149477484
AT1G08840.4,153.437034516548,316.063849953084
AT1G08840.3,62.4810497294172,155.786371394315
AT1G08840.2,239.692711515753,69.414679760397
AT1G73490.1,14.5346737983009,6.00816528925672
AT1G73490.2,0,0
AT3G04443.1,66.7083069789602,43.7326593608846
AT3G04443.3,5.90443124870263,6.60146764679462
AT5G02935.1,0.537574278288397,0
AT5G58410.2,1968.79377776146,2268.64490987455
AT5G58410.1,1.02466256537426,0
AT5G46470.1,2570.86325813895,1703.26686675189
AT1G34030.1,4639.3135950607,5143.07693680678
AT1G09570.6,106.870651629754,186.254686372772
AT5G11740.1,15600.7700189795,3409.45465010772
AT1G09570.4,0,0
AT1G09570.5,52.8160433617501,23.4127565826226
AT1G09570.2,0,2402.40100408385
AT1G09570.3,245.06916493921,1074.61227684428
AT1G09570.1,1429.18378569068,1937.32879471
AT1G04233.1,2.14903815298423,2.68378346166563
ATMG00990.1,0.268787139144198,1.26636880216931
AT3G52480.1,39.5129202448867,203.972929197446
AT1G49380.1,4666.72530209884,3808.30332920411
AT2G31070.1,1948.3737328709,2254.02433101387
AT1G78130.1,309.788450965252,287.535053906115
AT5G54140.1,128.492576343417,155.407665569562
AT1G66830.1,56.8148546907125,14.8639268299297
AT1G61400.1,252.803151235768,251.593934014031
AT1G61400.2,1.34267673555163,2.53273760433861
AT1G28510.1,1279.09696780872,1385.59262266141
AT5G64790.1,0.806361417432593,0
AT1G60440.3,11.0202727049121,55.5492088207374
AT1G60440.2,100.056739166831,91.8072152138831
AT1G60440.1,423.63920798788,583.907845787395
AT5G59850.1,8967.91193778195,8238.43742491504
AT5G05470.1,1086.21009961338,1318.1280191045
AT4G20920.3,4.30059422630717,0
AT4G20920.2,7.64965921288588,8.35344209965094
AT4G37553.1,55.1226648589451,43.2062453079615
AT5G62575.1,426.959330839169,352.990987140436
AT1G80315.1,19.5280382866024,11.8637034749105
AT5G09000.1,0.604456323032104,1.0823751151543
AT1G65140.1,5.60033408213735,2.08701399719835
AT1G27080.2,2.04932513074852,0.894434570227867
AT4G00480.1,344.686461953343,353.807185098854
AT4G00480.2,89.7279093219951,26.7328412790931
AT3G27350.1,263.439348138223,1617.19608963056
AT3G27350.2,111.777838234673,0
AT1G21680.1,4083.7649032996,1756.77846423991
AT1G01640.1,64.6841517525287,39.7323657260446
AT1G01640.2,0,6.26104199159507
